x,vx,ax,y,vy,ay,z,vz,az
0.000000,-155.267163,0.304873,0.000000,-152.106991,0.415702,1340.824021,-0.033500,-0.042242
-5.175572,-155.257001,0.460692,-5.070233,-152.093134,0.603080,1340.822905,-0.034908,0.380747
-10.350467,-155.236450,0.661913,-10.139542,-152.066786,0.734045,1340.821694,-0.008117,1.406327
-15.524669,-155.212873,0.803980,-15.208019,-152.044198,0.600901,1340.822363,0.058847,2.123533
-20.697992,-155.182852,1.006518,-20.275822,-152.026726,0.447546,1340.825617,0.133452,2.012943
-25.870192,-155.145772,1.204840,-25.343134,-152.014361,0.309033,1340.831260,0.193043,1.333816
-31.041043,-155.102529,1.367131,-30.410113,-152.006123,0.207639,1340.838487,0.222373,0.281744
-36.210361,-155.054630,1.483097,-35.476875,-152.000519,0.153481,1340.846085,0.211826,-0.995962
-41.378018,-155.003656,1.555764,-40.543481,-151.995891,0.146457,1340.852608,0.155976,-2.380778
-46.543938,-154.950912,1.591188,-45.609935,-151.990755,0.183994,1340.856484,0.053108,-3.789990
-51.708079,-154.897577,1.594410,-50.676198,-151.983625,0.263315,1340.856149,-0.096690,-5.170126
-56.870443,-154.844618,1.573765,-55.742176,-151.973201,0.375084,1340.850038,-0.291567,-6.460153
-62.031054,-154.792659,1.534943,-60.807745,-151.958619,0.513042,1340.836711,-0.527367,-7.632428
-67.189954,-154.742289,1.481958,-65.872751,-151.938998,0.671936,1340.814880,-0.800396,-8.683724
-72.347206,-154.693862,1.425258,-70.937011,-151.913824,0.834729,1340.783351,-1.106282,-9.572324
-77.502878,-154.647271,1.371810,-76.000339,-151.883349,0.989145,1340.741128,-1.438551,-10.273790
-82.657024,-154.602408,1.307605,-81.062568,-151.847881,1.155172,1340.687448,-1.791201,-10.882135
-87.809705,-154.560098,1.228504,-86.123531,-151.806338,1.339696,1340.621714,-2.164026,-11.455304
-92.961031,-154.520507,1.168326,-91.182990,-151.758568,1.494817,1340.543180,-2.554888,-11.856265
-98.111072,-154.482209,1.154890,-96.240769,-151.706683,1.590367,1340.451388,-2.954444,-11.961130
-103.259845,-154.443515,1.202494,-101.296769,-151.652543,1.599548,1340.346217,-3.352297,-11.672547
-108.407306,-154.402043,1.320733,-106.350939,-151.600047,1.476226,1340.227902,-3.732614,-10.934073
-113.553314,-154.355466,1.499439,-111.403439,-151.554128,1.228543,1340.097376,-4.081235,-9.866122
-118.697671,-154.302080,1.725817,-116.454547,-151.518144,0.891867,1339.955820,-4.390355,-8.597155
-123.840120,-154.240412,1.985868,-121.504649,-151.494670,0.500709,1339.804685,-4.654379,-7.241149
-128.980365,-154.169689,2.265057,-126.554192,-151.484763,0.088228,1339.645528,-4.873099,-5.908352
-134.118099,-154.089408,2.558815,-131.603633,-151.488788,-0.331993,1339.479812,-5.048269,-4.632299
-139.252992,-153.999102,2.855289,-136.653445,-151.506896,-0.740425,1339.308976,-5.181918,-3.459207
-144.384706,-153.899055,3.137355,-141.704092,-151.538150,-1.113079,1339.134351,-5.278883,-2.446755
-149.512929,-153.789945,3.405153,-146.755988,-151.581102,-1.450316,1338.957051,-5.345035,-1.589042
-154.637369,-153.672045,3.660774,-151.809499,-151.634838,-1.757086,1338.778015,-5.384819,-0.867220
-159.757732,-153.545893,3.890229,-156.864977,-151.698241,-2.019972,1338.598063,-5.402850,-0.299798
-164.873762,-153.412696,4.083672,-161.922715,-151.769503,-2.229618,1338.417825,-5.404805,0.102265
-169.985245,-153.273648,4.249664,-166.982944,-151.846882,-2.398590,1338.237743,-5.396032,0.369263
-175.092005,-153.129385,4.396428,-172.045841,-151.929409,-2.539955,1338.058090,-5.380188,0.535592
-180.193871,-152.980553,4.519244,-177.111571,-152.016212,-2.650441,1337.879063,-5.360326,0.607726
-185.290708,-152.828102,4.615676,-182.180255,-152.106105,-2.728302,1337.700735,-5.339673,0.592319
-190.382411,-152.672841,4.690576,-187.251978,-152.198099,-2.780302,1337.523085,-5.320838,0.509226
-195.468898,-152.515397,4.748177,-192.326795,-152.291458,-2.812426,1337.346012,-5.305724,0.374951
-200.550104,-152.356296,4.791007,-197.404742,-152.385594,-2.828156,1337.169370,-5.295842,0.200801
-205.625984,-152.195997,4.822432,-202.485834,-152.480002,-2.831748,1336.992956,-5.292338,0.003756
-210.696504,-152.034801,4.846149,-207.570075,-152.574377,-2.827638,1336.816548,-5.295591,-0.203610
-215.761638,-151.872920,4.864257,-212.657460,-152.668511,-2.817971,1336.639917,-5.305912,-0.420616
-220.821365,-151.710517,4.878507,-217.747976,-152.762242,-2.804777,1336.462820,-5.323632,-0.641287
-225.875672,-151.547686,4.891708,-222.841609,-152.855496,-2.791473,1336.285008,-5.348664,-0.854244
-230.924544,-151.384403,4.905588,-227.938343,-152.948340,-2.780003,1336.106243,-5.380582,-1.054854
-235.967966,-151.220647,4.920462,-233.038165,-153.040830,-2.770643,1335.926302,-5.418988,-1.242547
-241.005921,-151.056372,4.938216,-238.141065,-153.133050,-2.765441,1335.744977,-5.463418,-1.414295
-246.038390,-150.891433,4.960071,-243.247035,-153.225193,-2.765718,1335.562074,-5.513274,-1.568308
-251.065350,-150.725701,4.985509,-248.356077,-153.317431,-2.770856,1335.377425,-5.567972,-1.705814
-256.086770,-150.559066,5.014755,-253.468197,-153.409916,-2.781056,1335.190876,-5.626995,-1.827032
-261.102621,-150.391384,5.048509,-258.583405,-153.502835,-2.797050,1335.002292,-5.689774,-1.931194
-266.112863,-150.222498,5.086242,-263.701719,-153.596386,-2.818198,1334.811558,-5.755741,-2.019947
-271.117454,-150.052301,5.126733,-268.823164,-153.690715,-2.843128,1334.618576,-5.824437,-2.095741
-276.116349,-149.880716,5.169821,-273.947767,-153.785928,-2.871570,1334.423262,-5.895457,-2.159855
-281.109502,-149.707646,5.215959,-279.075559,-153.882153,-2.903856,1334.225546,-5.968428,-2.213688
-286.096859,-149.532985,5.264778,-284.206577,-153.979518,-2.939522,1334.025367,-6.043036,-2.258460
-291.078367,-149.356661,5.314625,-289.340861,-154.078121,-2.976804,1333.822677,-6.118992,-2.295860
-296.053970,-149.178677,5.364591,-294.478452,-154.177972,-3.014627,1333.617434,-6.196094,-2.328188
-301.023612,-148.999022,5.414939,-299.619392,-154.279096,-3.053160,1333.409604,-6.274204,-2.356484
-305.987238,-148.817681,5.465252,-304.763725,-154.381516,-3.091913,1333.199154,-6.353193,-2.381599
-310.944791,-148.634672,5.515268,-309.911493,-154.485223,-3.130537,1332.986058,-6.432978,-2.404774
-315.896216,-148.449997,5.564733,-315.062740,-154.590219,-3.168710,1332.770289,-6.513511,-2.426909
-320.841458,-148.263689,5.612997,-320.217508,-154.696471,-3.205705,1332.551824,-6.594772,-2.449025
-325.780462,-148.075797,5.659878,-325.375838,-154.803932,-3.241306,1332.330637,-6.676779,-2.471606
-330.713177,-147.886364,5.705389,-330.537770,-154.912558,-3.275533,1332.106705,-6.759545,-2.494538
-335.639553,-147.695438,5.749402,-335.703342,-155.022301,-3.308219,1331.880001,-6.843082,-2.518413
-340.559540,-147.503071,5.791696,-340.872590,-155.133106,-3.339089,1331.650499,-6.927439,-2.544004
-345.473091,-147.309325,5.832272,-346.045549,-155.244907,-3.368162,1331.418172,-7.012682,-2.571101
-350.380162,-147.114253,5.871498,-351.222250,-155.357650,-3.395822,1331.182987,-7.098846,-2.599424
-355.280708,-146.917891,5.909452,-356.402726,-155.471295,-3.422133,1330.944915,-7.185977,-2.629179
-360.174688,-146.720289,5.945656,-361.587003,-155.585792,-3.446648,1330.703922,-7.274125,-2.660073
-365.062061,-146.521514,5.980159,-366.775112,-155.701072,-3.469423,1330.459974,-7.363315,-2.691987
-369.942789,-146.321612,6.013651,-371.967075,-155.817087,-3.491117,1330.213035,-7.453591,-2.725193
-374.816835,-146.120604,6.046176,-377.162917,-155.933813,-3.511812,1329.963068,-7.544995,-2.759210
-379.684162,-145.918534,6.077670,-382.362662,-156.051208,-3.531449,1329.710035,-7.637538,-2.793892
-384.544737,-145.715426,6.108406,-387.566331,-156.169243,-3.550282,1329.453898,-7.731254,-2.829385
-389.398524,-145.511306,6.138184,-392.773945,-156.287893,-3.568165,1329.194618,-7.826164,-2.865040
-394.245491,-145.306214,6.167062,-397.985524,-156.407120,-3.585168,1328.932154,-7.922257,-2.900664
-399.085605,-145.100169,6.195275,-403.201087,-156.526904,-3.601520,1328.666467,-8.019541,-2.936238
