x,vx,ax,y,vy,ay,z,vz,az
0.000000,-236.757684,0.769645,0.000000,35.285035,-0.028139,1460.380953,-0.005546,1.009729
-7.891923,-236.732029,1.139084,1.176168,35.284097,-0.067763,1460.380768,0.028112,1.986408
-15.782135,-236.681745,1.491775,2.352273,35.280518,-0.199038,1460.382827,0.126881,3.514649
-23.670706,-236.632577,1.476149,3.528202,35.270828,-0.429878,1460.389227,0.262422,3.974955
-31.557640,-236.583335,1.484220,4.703662,35.251859,-0.703955,1460.400322,0.391878,3.385227
-39.442928,-236.533629,1.502786,5.878326,35.223898,-0.943448,1460.415352,0.488104,2.145871
-47.326549,-236.483149,1.532410,7.051922,35.188963,-1.114182,1460.432862,0.534936,0.535581
-55.208471,-236.431468,1.576347,8.224257,35.149619,-1.209096,1460.451014,0.523809,-1.247431
-63.088647,-236.378059,1.637677,9.395229,35.108356,-1.230652,1460.467783,0.451774,-3.069919
-70.967009,-236.322290,1.716662,10.564814,35.067575,-1.188271,1460.481133,0.319148,-4.833478
-78.843466,-236.263615,1.810718,11.733068,35.029138,-1.096669,1460.489059,0.129542,-6.459932
-86.717916,-236.201575,1.917849,12.900090,34.994464,-0.965247,1460.489769,-0.111514,-7.922393
-94.590238,-236.135759,2.031939,14.066032,34.964788,-0.810101,1460.481625,-0.398617,-9.188528
-102.460300,-236.066113,2.145141,15.231076,34.940457,-0.649756,1460.463194,-0.724083,-10.220285
-110.327979,-235.992749,2.254731,16.395396,34.921471,-0.488588,1460.433353,-1.079969,-11.035839
-118.193150,-235.915797,2.356684,17.559174,34.907885,-0.334145,1460.391196,-1.459806,-11.652173
-126.055699,-235.835637,2.447877,18.722588,34.899195,-0.194303,1460.336032,-1.856781,-12.085275
-133.915526,-235.752606,2.538598,19.885787,34.894931,-0.058421,1460.267411,-2.265491,-12.411865
-141.772539,-235.666397,2.622337,21.048917,34.895300,0.041539,1460.184999,-2.684239,-12.549042
-149.626619,-235.577783,2.652171,22.212140,34.897701,0.009519,1460.088462,-3.102093,-12.184616
-157.477725,-235.489586,2.601447,23.375430,34.895935,-0.193698,1459.978193,-3.496546,-11.244087
-165.325925,-235.404353,2.486230,24.538536,34.884788,-0.532379,1459.855359,-3.851699,-9.929057
-173.171348,-235.323837,2.327645,25.701083,34.860443,-0.970264,1459.721413,-4.158483,-8.402405
-181.014181,-235.249177,2.148087,26.862566,34.820103,-1.467641,1459.578126,-4.411860,-6.813400
-188.854627,-235.180631,1.965876,28.022423,34.762600,-1.993202,1459.427289,-4.612710,-5.272480
-196.692889,-235.118119,1.792478,29.180072,34.687223,-2.523597,1459.270612,-4.763358,-3.839757
-204.529168,-235.061133,1.639422,30.334905,34.594360,-3.026201,1459.109732,-4.868694,-2.587821
-212.363632,-235.008824,1.509559,31.486363,34.485476,-3.492109,1458.946033,-4.935880,-1.531541
-220.196423,-234.960495,1.401098,32.633936,34.361553,-3.921471,1458.780673,-4.970797,-0.656030
-228.027665,-234.915417,1.317248,33.777133,34.224045,-4.291294,1458.614646,-4.979615,0.015288
-235.857451,-234.872679,1.258155,34.915539,34.075467,-4.592531,1458.448699,-4.969777,0.481965
