x,vx,ax,y,vy,ay,z,vz,az
0.000000,-68.897572,-0.000073,0.000000,-170.201641,0.200604,1222.779568,-0.071583,-1.487629
-2.296586,-68.897574,-0.001497,-5.673388,-170.194954,0.290647,1222.777181,-0.121171,-1.870909
-4.593172,-68.897672,0.029675,-11.346330,-170.182264,0.357755,1222.771490,-0.196311,-1.686174
-6.889764,-68.895596,0.149338,-17.018872,-170.171104,0.307633,1222.764094,-0.233582,-0.827606
-9.186211,-68.887716,0.346411,-22.691071,-170.161755,0.252234,1222.755917,-0.251484,-0.469010
-11.482278,-68.872502,0.565051,-28.362989,-170.154288,0.199147,1222.747328,-0.264850,-0.506702
-13.777712,-68.850046,0.766406,-34.034690,-170.148479,0.155960,1222.738261,-0.285264,-0.850482
-16.072281,-68.821408,0.929321,-39.706221,-170.143891,0.127718,1222.728311,-0.321549,-1.422185
-18.365805,-68.788091,1.046170,-45.377616,-170.139964,0.116764,1222.716824,-0.380077,-2.151333
-20.658154,-68.751664,1.116311,-51.048886,-170.136107,0.124242,1222.702972,-0.464971,-2.984959
-22.949250,-68.713670,1.143810,-56.720023,-170.131682,0.150008,1222.685826,-0.579074,-3.877794
-25.239065,-68.675410,1.137428,-62.390998,-170.126106,0.191734,1222.664367,-0.723490,-4.779794
-27.527610,-68.637842,1.103929,-68.061763,-170.118899,0.248200,1222.637593,-0.897727,-5.668663
-29.814922,-68.601814,1.047282,-73.732258,-170.109559,0.318730,1222.604519,-1.101401,-6.532432
-32.101065,-68.568023,0.975563,-79.402401,-170.097651,0.398549,1222.564167,-1.333222,-7.330924
-34.386123,-68.536777,0.892265,-85.072101,-170.082989,0.485830,1222.515638,-1.590130,-8.051738
-36.670183,-68.508539,0.785591,-90.741267,-170.065262,0.588288,1222.458158,-1.870005,-8.749859
-38.953359,-68.484404,0.658127,-96.409785,-170.043770,0.703428,1222.390971,-2.173453,-9.433202
-41.235810,-68.464664,0.537905,-102.077518,-170.018367,0.814888,1222.313261,-2.498885,-10.020979
-43.517670,-68.448544,0.450660,-107.744343,-169.989444,0.916847,1222.224378,-2.841519,-10.422923
-45.799046,-68.434620,0.427139,-113.410147,-169.957244,0.988265,1222.123826,-3.193747,-10.510908
-48.079978,-68.420068,0.490344,-119.074826,-169.923560,0.994470,1222.011462,-3.542246,-10.235839
-50.360384,-68.401930,0.631180,-124.738385,-169.890946,0.938037,1221.887677,-3.876136,-9.716321
-52.640107,-68.377989,0.834154,-130.400889,-169.861024,0.833446,1221.753053,-4.190001,-9.022524
-54.918917,-68.346320,1.090638,-136.062453,-169.835383,0.685018,1221.608343,-4.477637,-8.164497
-57.196528,-68.305280,1.387243,-141.723248,-169.815356,0.507248,1221.454544,-4.734300,-7.225287
-59.472602,-68.253837,1.706789,-147.383477,-169.801566,0.316997,1221.292723,-4.959323,-6.287837
-61.746784,-68.191494,2.044352,-153.043352,-169.794223,0.119775,1221.123922,-5.153490,-5.363502
-64.018702,-68.117547,2.397655,-158.703092,-169.793581,-0.080737,1220.949157,-5.316890,-4.457909
-66.287953,-68.031650,2.747807,-164.362924,-169.799606,-0.272403,1220.769463,-5.450684,-3.619633
-68.554145,-67.934360,3.078266,-170.023065,-169.811741,-0.445751,1220.585778,-5.558199,-2.885626
-70.816911,-67.826433,3.393387,-175.683707,-169.829322,-0.602967,1220.398916,-5.643059,-2.243373
-73.075907,-67.708134,3.699793,-181.345020,-169.851939,-0.748048,1220.209575,-5.707757,-1.674570
-75.330786,-67.579780,3.986416,-187.007170,-169.879192,-0.876997,1220.018399,-5.754697,-1.192389
-77.581226,-67.442373,4.239558,-192.670300,-169.910406,-0.984421,1219.825928,-5.787250,-0.814291
-79.826945,-67.297143,4.458793,-198.334530,-169.944820,-1.070773,1219.632582,-5.808983,-0.536030
-82.067702,-67.145120,4.654202,-203.999954,-169.981790,-1.142008,1219.438663,-5.822985,-0.332650
