x,vx,ax,y,vy,ay,z,vz,az
0.000000,174.638700,-0.271253,0.000000,102.066310,-0.253442,926.242910,-0.046920,-0.546601
5.821290,174.629658,-0.402807,3.402210,102.057861,-0.364541,926.241346,-0.065140,-0.398992
11.641977,174.611846,-0.558016,6.803857,102.042007,-0.419603,926.238567,-0.073520,0.351404
17.462080,174.592457,-0.649402,10.205011,102.029888,-0.273163,926.236445,-0.041713,1.141952
23.281474,174.568553,-0.797227,13.605850,102.023796,-0.085492,926.235786,0.002610,1.215696
29.099983,174.539309,-0.951594,17.006597,102.024188,0.096514,926.236619,0.039333,0.772478
34.917428,174.505113,-1.086102,20.407463,102.030230,0.243072,926.238409,0.054109,-0.027025
40.733657,174.466902,-1.190273,23.808613,102.040393,0.339444,926.240226,0.037531,-1.057207
46.548555,174.425762,-1.263852,27.210155,102.052860,0.382725,926.240911,-0.016372,-2.222335
52.362042,174.382645,-1.312233,30.612137,102.065908,0.378303,926.239134,-0.110624,-3.437156
58.174065,174.338279,-1.340463,34.014549,102.078080,0.330684,926.233536,-0.245515,-4.649921
63.984594,174.293281,-1.352446,37.417342,102.087954,0.244504,926.222767,-0.420619,-5.824958
69.793617,174.248116,-1.352906,40.820413,102.094380,0.129631,926.205494,-0.633846,-6.913966
75.601135,174.203087,-1.344588,44.223634,102.096596,-0.008841,926.180510,-0.881550,-7.902805
81.407156,174.158477,-1.329666,47.626853,102.093791,-0.165793,926.146724,-1.160699,-8.791005
87.211700,174.114443,-1.312754,51.029887,102.085543,-0.326477,926.103130,-1.467617,-9.548939
93.014786,174.070960,-1.295297,54.432555,102.072026,-0.485374,926.048883,-1.797295,-10.175408
98.816431,174.028090,-1.274314,57.834688,102.053185,-0.659476,925.983311,-2.145978,-10.745208
104.616658,173.986006,-1.258839,61.236101,102.028061,-0.837906,925.905818,-2.513643,-11.232774
110.415498,173.944167,-1.271406,64.636559,101.997324,-0.944537,925.815735,-2.894829,-11.395161
116.212936,173.901246,-1.321679,68.035923,101.965092,-0.919019,925.712830,-3.273320,-11.085726
122.008914,173.856055,-1.402701,71.434232,101.936056,-0.769338,925.597513,-3.633878,-10.407329
