x,vx,ax,y,vy,ay,z,vz,az
0.000000,-186.129583,0.582288,0.000000,-132.410251,0.309330,1200.388609,-0.016648,0.595100
-6.204319,-186.110173,0.850447,-4.413675,-132.399940,0.476046,1200.388054,0.003188,1.358015
-12.407345,-186.072886,1.065688,-8.826663,-132.378515,0.708989,1200.388821,0.073886,2.702507
-18.609178,-186.039127,0.951970,-13.238909,-132.352674,0.893956,1200.392980,0.183355,3.283312
-24.809953,-186.009421,0.835274,-17.650174,-132.318918,1.134622,1200.401045,0.292773,2.896392
-31.009807,-185.983442,0.739031,-22.060171,-132.277033,1.357000,1200.412498,0.376448,1.885662
-37.208849,-185.960153,0.679676,-26.468643,-132.228451,1.527981,1200.426142,0.418484,0.496884
-43.407150,-185.938130,0.663377,-30.875401,-132.175167,1.640919,1200.440397,0.409574,-1.090210
-49.604725,-185.915928,0.690903,-35.280321,-132.119056,1.699902,1200.453447,0.345803,-2.742847
-55.801545,-185.892070,0.761205,-39.683338,-132.061841,1.710569,1200.463450,0.226717,-4.375828
-61.997530,-185.865181,0.866804,-44.084444,-132.005019,1.683516,1200.468561,0.054082,-5.912758
-68.192557,-185.834283,1.001152,-48.483672,-131.949606,1.627555,1200.467056,-0.167467,-7.308846
-74.386482,-185.798437,1.157144,-52.881084,-131.896515,1.550336,1200.457397,-0.433175,-8.544921
-80.579120,-185.757140,1.315081,-57.276773,-131.846251,1.469264,1200.438178,-0.737128,-9.559883
-86.770291,-185.710765,1.462987,-61.670834,-131.798564,1.393887,1200.408255,-1.070500,-10.329904
-92.959837,-185.659608,1.615939,-66.063344,-131.753325,1.308897,1200.366811,-1.425788,-10.955361
-99.147598,-185.603036,1.770083,-70.454389,-131.711304,1.218727,1200.313202,-1.800858,-11.465789
-105.333373,-185.541602,1.881922,-74.844098,-131.672076,1.167792,1200.246754,-2.190174,-11.711491
-111.517038,-185.477574,1.927194,-79.232528,-131.633451,1.182696,1200.167191,-2.581624,-11.582963
-117.698545,-185.413123,1.884549,-83.619661,-131.593230,1.274271,1200.074645,-2.962372,-11.026094
-123.877913,-185.351938,1.727557,-88.005410,-131.548500,1.451991,1199.969699,-3.316697,-10.050528
-130.055341,-185.297952,1.473322,-92.389561,-131.496430,1.703139,1199.853532,-3.632407,-8.792654
-136.231110,-185.253716,1.158617,-96.771838,-131.434957,2.005841,1199.727539,-3.902874,-7.397485
-142.405588,-185.220711,0.816461,-101.151892,-131.362708,2.337908,1199.593341,-4.125573,-5.992836
-148.579157,-185.199286,0.467142,-105.529352,-131.279097,2.686532,1199.452501,-4.302396,-4.650708
-154.752207,-185.189568,0.125954,-109.903831,-131.183606,3.039318,1199.306514,-4.435620,-3.413135
-160.925129,-185.190889,-0.186013,-114.274926,-131.076476,3.375188,1199.156793,-4.529938,-2.341793
-167.098267,-185.201969,-0.465628,-118.642263,-130.958593,3.690724,1199.004518,-4.591739,-1.441545
-173.271927,-185.221930,-0.716674,-123.005499,-130.830427,3.988008,1198.850677,-4.626041,-0.693178
-179.446395,-185.249747,-0.928481,-127.364292,-130.692726,4.251292,1198.696116,-4.637951,-0.114484
-185.621910,-185.283829,-1.094813,-131.718347,-130.547008,4.470748,1198.541480,-4.633674,0.288001
-191.798651,-185.322735,-1.226825,-136.067426,-130.394676,4.657070,1198.387204,-4.618751,0.548226
-197.976759,-185.365618,-1.333960,-140.411325,-130.236536,4.818358,1198.233563,-4.597125,0.696801
-204.156358,-185.411666,-1.414112,-144.749861,-130.073452,4.949757,1198.080729,-4.572298,0.743878
-210.337537,-185.459892,-1.466525,-149.082889,-129.906553,5.049062,1197.928743,-4.547533,0.702556
-216.520351,-185.509434,-1.496203,-153.410298,-129.736848,5.121573,1197.777560,-4.525461,0.589520
-222.704832,-185.559639,-1.511554,-157.732012,-129.565114,5.176523,1197.627046,-4.508232,0.425796
-228.890994,-185.610204,-1.517521,-162.047972,-129.391746,5.219047,1197.477011,-4.497074,0.230070
-235.078846,-185.660807,-1.514281,-166.358129,-129.217178,5.249334,1197.327241,-4.492894,0.012794
-241.268381,-185.711156,-1.505500,-170.662451,-129.041791,5.271872,1197.177485,-4.496221,-0.212908
-247.459590,-185.761173,-1.493680,-174.960915,-128.865720,5.289651,1197.027493,-4.507088,-0.441024
-253.652459,-185.810735,-1.479129,-179.253499,-128.689147,5.303063,1196.877012,-4.525623,-0.669376
-259.846972,-185.859782,-1.465702,-183.540191,-128.512182,5.316835,1196.725785,-4.551713,-0.887149
-266.043111,-185.908449,-1.457035,-187.820978,-128.334692,5.335490,1196.573565,-4.584766,-1.085432
-272.240868,-185.956918,-1.452090,-192.095837,-128.156483,5.357737,1196.420134,-4.624075,-1.265601
-278.440239,-186.005255,-1.449654,-196.364743,-127.977509,5.382119,1196.265293,-4.669140,-1.430647
-284.641219,-186.053561,-1.451899,-200.627671,-127.797675,5.411404,1196.108858,-4.719452,-1.576753
-290.843810,-186.102048,-1.460222,-204.884588,-127.616749,5.447332,1195.950663,-4.774256,-1.700785
-297.048022,-186.150909,-1.473539,-209.135454,-127.434519,5.488656,1195.790574,-4.832837,-1.806516
-303.253870,-186.200284,-1.490653,-213.380223,-127.250839,5.533918,1195.628474,-4.894691,-1.897319
-309.461374,-186.250286,-1.511847,-217.618844,-127.065592,5.583561,1195.464261,-4.959325,-1.973458
-315.670556,-186.301074,-1.536995,-221.851262,-126.878601,5.637513,1195.297852,-5.026255,-2.036141
-321.881446,-186.352752,-1.564825,-226.077417,-126.689757,5.694146,1195.129178,-5.095068,-2.087467
-328.094073,-186.405395,-1.594832,-230.297246,-126.498992,5.752950,1194.958181,-5.165419,-2.129839
-334.308472,-186.459075,-1.626202,-234.510683,-126.306227,5.812927,1194.784816,-5.237057,-2.164898
-340.524678,-186.513809,-1.658417,-238.717661,-126.111463,5.873505,1194.609044,-5.309746,-2.194430
-346.742726,-186.569636,-1.691386,-242.918114,-125.914660,5.934686,1194.430833,-5.383353,-2.220073
-352.962654,-186.626568,-1.724207,-247.111972,-125.715818,5.995278,1194.250154,-5.457751,-2.242678
-359.184497,-186.684583,-1.756891,-251.299169,-125.514975,6.055578,1194.066983,-5.532864,-2.265358
-365.408293,-186.743694,-1.788959,-255.479637,-125.312112,6.114954,1193.881296,-5.608774,-2.288621
-371.634077,-186.803847,-1.819434,-259.653309,-125.107312,6.171885,1193.693065,-5.685439,-2.310856
-377.861882,-186.864989,-1.848508,-263.820124,-124.900653,6.226774,1193.502267,-5.762831,-2.333555
-384.091743,-186.927081,-1.875945,-267.980020,-124.692193,6.279362,1193.308876,-5.841009,-2.357666
-390.323688,-186.990052,-1.901889,-272.132937,-124.482029,6.329887,1193.112866,-5.920009,-2.383509
-396.557746,-187.053873,-1.926689,-276.278822,-124.270201,6.378884,1192.914209,-5.999910,-2.411491
-402.793946,-187.118498,-1.950049,-280.417617,-124.056770,6.425921,1192.712872,-6.080775,-2.441451
-409.032313,-187.183877,-1.971873,-284.549273,-123.841806,6.470843,1192.508824,-6.162673,-2.473142
-415.272871,-187.249957,-1.992193,-288.673738,-123.625381,6.513651,1192.302027,-6.245651,-2.506059
-421.515643,-187.316689,-2.011190,-292.790965,-123.407563,6.554603,1192.092447,-6.329744,-2.540201
-427.760650,-187.384036,-2.028917,-296.900909,-123.188407,6.593790,1191.880044,-6.414998,-2.575531
-434.007912,-187.451951,-2.045279,-301.003525,-122.967977,6.631118,1191.664781,-6.501446,-2.612388
-440.257447,-187.520388,-2.060386,-305.098774,-122.746333,6.666836,1191.446615,-6.589157,-2.650791
-446.509271,-187.589310,-2.074908,-309.186614,-122.523521,6.701976,1191.225503,-6.678166,-2.689046
-452.763401,-187.658715,-2.091472,-313.267009,-122.299534,6.740136,1191.001404,-6.768427,-2.722767
-459.019852,-187.728741,-2.113235,-317.339917,-122.074179,6.785496,1190.774275,-6.859683,-2.747061
-465.278650,-187.799597,-2.142286,-321.405287,-121.847168,6.840885,1190.544091,-6.951564,-2.758875
-471.539826,-187.871560,-2.181814,-325.463061,-121.618120,6.910697,1190.310837,-7.043608,-2.753448
-477.803421,-187.945052,-2.232123,-329.513162,-121.386455,6.995433,1190.074518,-7.135128,-2.730574
-484.069496,-188.020368,-2.290167,-333.555491,-121.151757,7.091118,1189.835162,-7.225647,-2.695464
-490.338112,-188.097729,-2.356174,-337.589946,-120.913713,7.198206,1189.592808,-7.314825,-2.648103
-496.609344,-188.177447,-2.431226,-341.616406,-120.671877,7.318301,1189.347507,-7.402187,-2.587147
-502.883275,-188.259811,-2.513581,-345.634737,-120.425827,7.449169,1189.099329,-7.487302,-2.515308
-509.159998,-188.345019,-2.601172,-349.644794,-120.175266,7.588153,1188.848354,-7.569874,-2.435607
-515.439610,-188.433223,-2.693191,-353.646422,-119.919950,7.734311,1188.594670,-7.649675,-2.349612
-521.722213,-188.524565,-2.788722,-357.639457,-119.659645,7.886488,1188.338375,-7.726515,-2.258935
-528.007914,-188.619137,-2.886610,-361.623731,-119.394184,8.043193,1188.079569,-7.800271,-2.165256
-534.296822,-188.717005,-2.985869,-365.599070,-119.123432,8.203198,1187.818357,-7.870865,-2.070034
-540.589048,-188.818195,-3.085204,-369.565294,-118.847304,8.364767,1187.554845,-7.938273,-1.974877
-546.884702,-188.922686,-3.183704,-373.522223,-118.565781,8.526682,1187.289139,-8.002524,-1.881007
-553.183894,-189.030442,-3.281025,-377.469679,-118.278859,8.688537,1187.021343,-8.063674,-1.788916
-559.486732,-189.141421,-3.376573,-381.407481,-117.986545,8.849512,1186.751561,-8.121785,-1.699150
-565.793322,-189.255547,-3.469612,-385.335449,-117.688891,9.008587,1186.479891,-8.176951,-1.613053
-572.103768,-189.372728,-3.559729,-389.253407,-117.385973,9.165150,1186.206431,-8.229322,-1.531051
-578.418170,-189.492862,-3.646929,-393.161180,-117.077881,9.319191,1185.931270,-8.279021,-1.452730
-584.736625,-189.615857,-3.731297,-397.058599,-116.764693,9.470851,1185.654496,-8.326170,-1.378370
-591.059227,-189.741615,-3.812430,-400.945493,-116.446491,9.619429,1185.376192,-8.370912,-1.307734
-597.386067,-189.870019,-3.890275,-404.821698,-116.123398,9.764793,1185.096435,-8.413352,-1.240640
-603.717229,-190.000967,-3.965234,-408.687053,-115.795505,9.907593,1184.815302,-8.453621,-1.177443
-610.052798,-190.134368,-4.037282,-412.541398,-115.462892,10.047703,1184.532860,-8.491849,-1.117596
-616.392853,-190.270119,-4.106807,-416.384579,-115.125658,10.185699,1184.249178,-8.528128,-1.060989
