x,vx,ax,y,vy,ay,z,vz,az
0.000000,73.351465,-0.177275,0.000000,-233.048240,0.851562,1066.638473,0.008919,1.553525
2.445049,73.345556,-0.293369,-7.768275,-233.019855,1.257748,1066.638770,0.060703,2.803033
4.889704,73.331907,-0.506389,-15.534657,-232.964390,1.633545,1066.642520,0.195788,4.546784
7.333843,73.311796,-0.746818,-23.299234,-232.910952,1.584620,1066.651823,0.363822,4.811225
9.777157,73.282119,-1.025085,-31.062054,-232.858749,1.554837,1066.666774,0.516536,3.922183
12.219317,73.243457,-1.261472,-38.823151,-232.807296,1.543046,1066.686258,0.625301,2.363242
14.660054,73.198021,-1.425699,-46.582540,-232.755879,1.555656,1066.708461,0.674086,0.459351
17.099185,73.148411,-1.511569,-54.340209,-232.703586,1.598064,1066.731197,0.655924,-1.571668
19.536615,73.097249,-1.523904,-62.096113,-232.649342,1.672162,1066.752189,0.569308,-3.589517
21.972335,73.046817,-1.477551,-69.850165,-232.592108,1.773734,1066.769151,0.416623,-5.481149
24.406402,72.998746,-1.384397,-77.602253,-232.531093,1.898665,1066.779964,0.203898,-7.189377
26.838918,72.954524,-1.256932,-85.352238,-232.465531,2.040436,1066.782744,-0.062669,-8.687207
29.270037,72.914951,-1.117040,-93.099955,-232.395064,2.185729,1066.775786,-0.375249,-9.921316
31.699915,72.880055,-0.973628,-100.845242,-232.319815,2.328172,1066.757728,-0.724090,-10.892484
34.128708,72.850042,-0.830385,-108.587943,-232.239852,2.464205,1066.727514,-1.101415,-11.635125
36.556584,72.824696,-0.705596,-116.327899,-232.155535,2.582183,1066.684300,-1.499765,-12.133738
38.983687,72.803002,-0.597725,-124.064979,-232.067707,2.682101,1066.627529,-1.910331,-12.431976
41.410118,72.784847,-0.489257,-131.799080,-231.976728,2.776130,1066.556945,-2.328563,-12.636563
43.836011,72.770385,-0.404960,-139.530094,-231.882631,2.858955,1066.472292,-2.752768,-12.710878
46.261477,72.757850,-0.412935,-147.257922,-231.786131,2.896296,1066.373427,-3.175955,-12.426562
48.686534,72.742856,-0.570991,-154.982503,-231.689545,2.842453,1066.260562,-3.581206,-11.592784
51.111001,72.719784,-0.883613,-162.703892,-231.596634,2.682305,1066.134680,-3.948807,-10.262716
53.534519,72.683949,-1.309600,-170.422278,-231.510725,2.445708,1065.997308,-4.265387,-8.647673
55.956597,72.632477,-1.800472,-178.137940,-231.433587,2.173045,1065.850321,-4.525319,-6.950987
58.376685,72.563917,-2.322596,-185.851184,-231.365855,1.891053,1065.695620,-4.728786,-5.299359
60.794192,72.477637,-2.843443,-193.562330,-231.307517,1.621143,1065.535068,-4.878609,-3.785379
63.208527,72.374354,-3.339073,-201.271685,-231.257779,1.377486,1065.370379,-4.981145,-2.469274
65.619149,72.255033,-3.803601,-208.979515,-231.215685,1.162569,1065.202992,-5.043228,-1.353894
68.025529,72.120781,-4.217654,-216.686064,-231.180274,0.982789,1065.034164,-5.071404,-0.460545
70.427201,71.973856,-4.564780,-224.391534,-231.150165,0.842981,1064.864898,-5.073931,0.195795
72.823786,71.816462,-4.856671,-232.096075,-231.124075,0.735498,1064.695902,-5.058351,0.652175
75.214965,71.650078,-5.101194,-239.799805,-231.101132,0.653855,1064.527675,-5.030452,0.942699
77.600458,71.476383,-5.289859,-247.502817,-231.080485,0.599032,1064.360539,-4.995505,1.080523
79.980057,71.297420,-5.421714,-255.205171,-231.061197,0.570102,1064.194641,-4.958417,1.082446
82.353620,71.114935,-5.512943,-262.906897,-231.042478,0.559169,1064.029977,-4.923342,0.981917
84.721053,70.929891,-5.575196,-270.608003,-231.023919,0.560040,1063.866419,-4.892956,0.808346
87.082279,70.743255,-5.609092,-278.308492,-231.005142,0.572002,1063.703780,-4.869452,0.578506
89.437270,70.555951,-5.624178,-286.008346,-230.985785,0.591122,1063.541788,-4.854389,0.319755
91.786009,70.368310,-5.629377,-293.707544,-230.965734,0.613595,1063.380154,-4.848135,0.050675
94.128490,70.180660,-5.625103,-301.406061,-230.944879,0.639128,1063.218579,-4.851011,-0.226067
96.464720,69.993303,-5.615798,-309.103869,-230.923126,0.665855,1063.056754,-4.863206,-0.500726
98.794711,69.806273,-5.608781,-316.800936,-230.900489,0.690877,1062.894366,-4.884393,-0.759771
101.118471,69.619385,-5.607139,-324.497235,-230.877067,0.712985,1062.731127,-4.913857,-0.997312
103.436003,69.432464,-5.612066,-332.192741,-230.852956,0.731697,1062.566775,-4.950880,-1.211234
105.747302,69.245247,-5.625815,-339.887432,-230.828287,0.746131,1062.401069,-4.994606,-1.398471
108.052353,69.057409,-5.648623,-347.581293,-230.803214,0.756217,1062.233801,-5.044111,-1.559537
110.351129,68.868672,-5.680480,-355.274313,-230.777873,0.762005,1062.064795,-5.098575,-1.695856
112.643598,68.678711,-5.722444,-362.966485,-230.752414,0.763130,1061.893896,-5.157169,-1.807332
114.929710,68.487176,-5.773261,-370.657807,-230.726998,0.760112,1061.720983,-5.219064,-1.896694
117.209409,68.293827,-5.830632,-378.348285,-230.701740,0.753901,1061.545959,-5.283615,-1.968298
119.482632,68.098467,-5.893945,-386.037923,-230.676738,0.744819,1061.368742,-5.350284,-2.024614
121.749307,67.900897,-5.962645,-393.726734,-230.652085,0.733153,1061.189273,-5.418589,-2.067714
124.009358,67.700957,-6.034803,-401.414729,-230.627861,0.719727,1061.007503,-5.488132,-2.101587
126.262704,67.498577,-6.108751,-409.101925,-230.604103,0.705177,1060.823398,-5.558695,-2.127948
128.509263,67.293707,-6.184190,-416.788336,-230.580849,0.689577,1060.636924,-5.629995,-2.145882
130.748951,67.086297,-6.259919,-424.473981,-230.558132,0.673568,1060.448065,-5.701754,-2.160197
132.981683,66.876379,-6.334323,-432.158878,-230.535944,0.657969,1060.256807,-5.774008,-2.176800
135.207377,66.664009,-6.406965,-439.843044,-230.514267,0.642976,1060.063131,-5.846874,-2.196772
137.425951,66.449248,-6.476595,-447.526496,-230.493079,0.628870,1059.867015,-5.920460,-2.217502
139.637326,66.232236,-6.542266,-455.209249,-230.472342,0.615854,1059.668434,-5.994707,-2.236554
141.841433,66.013097,-6.605240,-462.891319,-230.452022,0.603678,1059.467368,-6.069563,-2.256822
144.038200,65.791887,-6.665988,-470.572718,-230.432097,0.592322,1059.263796,-6.145162,-2.281005
146.227559,65.568698,-6.723689,-478.253459,-230.412534,0.582014,1059.057690,-6.221630,-2.308410
148.409446,65.343641,-6.778067,-485.933553,-230.393296,0.572810,1058.849021,-6.299056,-2.338309
150.583802,65.116827,-6.829320,-493.613012,-230.374347,0.564638,1058.637753,-6.377517,-2.370476
152.750568,64.888353,-6.877782,-501.291843,-230.355654,0.557392,1058.423853,-6.457088,-2.404777
154.909692,64.658308,-6.923708,-508.970055,-230.337187,0.550980,1058.207281,-6.537836,-2.440897
157.061122,64.426772,-6.967399,-516.647656,-230.318922,0.545293,1057.987997,-6.619814,-2.478615
159.204810,64.193815,-7.009179,-524.324650,-230.300835,0.540220,1057.765960,-6.703077,-2.517744
161.340709,63.959494,-7.049228,-532.001045,-230.282907,0.535677,1057.541125,-6.787664,-2.557541
163.468776,63.723866,-7.087586,-539.676844,-230.265123,0.531626,1057.313449,-6.873580,-2.597406
165.588967,63.486988,-7.124683,-547.352053,-230.247465,0.527944,1057.082887,-6.960824,-2.637516
167.701242,63.248887,-7.160987,-555.026675,-230.229927,0.524482,1056.849394,-7.049414,-2.677874
169.805560,63.009589,-7.196425,-562.700714,-230.212500,0.521237,1056.612926,-7.139349,-2.717976
171.901881,62.769126,-7.231320,-570.374175,-230.195177,0.518125,1056.373437,-7.230612,-2.757815
173.990168,62.527501,-7.265689,-578.047060,-230.177958,0.515130,1056.130885,-7.323203,-2.797199
176.070381,62.284746,-7.299146,-585.719372,-230.160835,0.512341,1055.885224,-7.417092,-2.835664
178.142485,62.040891,-7.332044,-593.391115,-230.143802,0.509662,1055.636412,-7.512248,-2.873323
180.206441,61.795943,-7.364640,-601.062292,-230.126858,0.507024,1055.384407,-7.608647,-2.910248
182.262214,61.549915,-7.396920,-608.732906,-230.110001,0.504439,1055.129169,-7.706264,-2.946555
184.309768,61.302815,-7.428807,-616.402959,-230.093229,0.501930,1054.870656,-7.805084,-2.982201
186.349068,61.054662,-7.460190,-624.072454,-230.076539,0.499522,1054.608830,-7.905078,-3.017001
188.380079,60.805469,-7.491072,-631.741395,-230.059927,0.497219,1054.343651,-8.006217,-3.051001
190.402766,60.555257,-7.521454,-639.409783,-230.043391,0.495025,1054.075082,-8.108478,-3.084288
192.417096,60.304039,-7.551391,-647.077621,-230.026925,0.492933,1053.803086,-8.211837,-3.116959
194.423036,60.051831,-7.580840,-654.744911,-230.010528,0.490960,1053.527626,-8.316275,-3.149037
196.420552,59.798650,-7.609732,-662.411656,-229.994195,0.489125,1053.248668,-8.421772,-3.180538
198.409612,59.544515,-7.638013,-670.077858,-229.977920,0.487447,1052.966175,-8.528311,-3.211454
200.390186,59.289449,-7.665660,-677.743517,-229.961698,0.485935,1052.680114,-8.635869,-3.241808
202.362242,59.033471,-7.692687,-685.408637,-229.945524,0.484587,1052.390450,-8.744431,-3.271654
204.325751,58.776603,-7.719014,-693.073219,-229.929393,0.483423,1052.097152,-8.853980,-3.300930
206.280682,58.518870,-7.744803,-700.737264,-229.913296,0.482412,1051.800185,-8.964493,-3.329862
208.227009,58.260283,-7.770124,-708.400772,-229.897232,0.481541,1051.499519,-9.075970,-3.358540
210.164701,58.000862,-7.794771,-716.063746,-229.881193,0.480856,1051.195120,-9.188396,-3.386760
